,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
34,City of Alameda - AC Transit Interagency Liaison Committee (ILC),1/6/2016,,10:00 AM,"1600 Franklin Street, 10th Floor Conference Room, Oakland, CA 94612",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=32107&GUID=00696BD9-15CE-4365-8CE4-CEFE384FF7B0,,https://alameda.legistar.com/View.ashx?M=IC&ID=452813&GUID=2381A33C-D12D-4376-8BF1-50024007FC73,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=452813&GUID=2381A33C-D12D-4376-8BF1-50024007FC73&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=452813&GUID=2381A33C-D12D-4376-8BF1-50024007FC73,,
35,City Council,1/5/2016,,7:00 PM,"Kofman Auditorium, 2200 Central Avenue, Alameda, CA",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=448906&GUID=C055832B-F71A-4DE0-A9AC-FBBE11B8A92F,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=448906&GUID=C055832B-F71A-4DE0-A9AC-FBBE11B8A92F&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=448906&GUID=C055832B-F71A-4DE0-A9AC-FBBE11B8A92F,https://alameda.legistar.com/View.ashx?M=M&ID=448906&GUID=C055832B-F71A-4DE0-A9AC-FBBE11B8A92F,https://alameda.legistar.com/#
36,City Council,12/18/2015,,8:30 AM,"Note: The December 15, 2015 Closed Session on the City Manager recruitement (Item 3-Ai) was continued to December 18, 2015 at 8:30 a.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=452105&GUID=5AA941C3-2FE1-492A-BD87-1FC9040B9A16,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=452105&GUID=5AA941C3-2FE1-492A-BD87-1FC9040B9A16&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=452105&GUID=5AA941C3-2FE1-492A-BD87-1FC9040B9A16,https://alameda.legistar.com/View.ashx?M=M&ID=452105&GUID=5AA941C3-2FE1-492A-BD87-1FC9040B9A16,https://alameda.legistar.com/#
37,City Council,12/15/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=362115&GUID=FCF71501-3E91-4521-B0B9-59E31DCCFE6E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=362115&GUID=FCF71501-3E91-4521-B0B9-59E31DCCFE6E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=362115&GUID=FCF71501-3E91-4521-B0B9-59E31DCCFE6E,https://alameda.legistar.com/View.ashx?M=M&ID=362115&GUID=FCF71501-3E91-4521-B0B9-59E31DCCFE6E,https://alameda.legistar.com/#
38,City Council,12/15/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Not available,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=448918&GUID=C193AC7D-4D23-4308-B24E-50DC46A5DBC3,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=448918&GUID=C193AC7D-4D23-4308-B24E-50DC46A5DBC3&Options=info&Search=,,,
39,Planning Board,12/14/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second and fourth Mondays of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=365562&GUID=026FE52F-4941-4F76-A702-A095D516D0C8,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=365562&GUID=026FE52F-4941-4F76-A702-A095D516D0C8&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=365562&GUID=026FE52F-4941-4F76-A702-A095D516D0C8,https://alameda.legistar.com/View.ashx?M=M&ID=365562&GUID=026FE52F-4941-4F76-A702-A095D516D0C8,https://alameda.legistar.com/#
40,Recreation and Park Commission,12/10/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second Thursday of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=365539&GUID=94D3AFA5-8816-44EB-8CF3-8F4E36A1FB52,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=365539&GUID=94D3AFA5-8816-44EB-8CF3-8F4E36A1FB52&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=365539&GUID=94D3AFA5-8816-44EB-8CF3-8F4E36A1FB52,https://alameda.legistar.com/View.ashx?M=M&ID=365539&GUID=94D3AFA5-8816-44EB-8CF3-8F4E36A1FB52,
41,Commission on Disability,12/9/2015,,6:30 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, Alameda, CA 94501
Meetings held quaretly on the fourth Monday of the month at 6:30 p.m.Special Meeting",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22826&GUID=5CF2D01F-6107-4711-BBA0-0F649ABFCFA2,,https://alameda.legistar.com/View.ashx?M=IC&ID=447375&GUID=AB94F108-76D4-46A9-AD3C-1DD103B71D61,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=447375&GUID=AB94F108-76D4-46A9-AD3C-1DD103B71D61&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=447375&GUID=AB94F108-76D4-46A9-AD3C-1DD103B71D61,https://alameda.legistar.com/View.ashx?M=M&ID=447375&GUID=AB94F108-76D4-46A9-AD3C-1DD103B71D61,https://alameda.legistar.com/#
42,Alameda Unified School District Board of Education,12/8/2015,,6:15 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Not available,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=418965&GUID=036FEC7F-2EFA-4890-80E4-2FDBB0D3F395,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=418965&GUID=036FEC7F-2EFA-4890-80E4-2FDBB0D3F395&Options=info&Search=,,,
43,Planning Board,12/7/2015,,6:00 PM,"Dragon Rouge  2337 Blanding Avenue Alameda, Ca 94501 at 6:00 p.m.Special-Holiday Dinner",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=448696&GUID=18C8E272-7E70-4118-8733-DD4F57B3B11D,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=448696&GUID=18C8E272-7E70-4118-8733-DD4F57B3B11D&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=448696&GUID=18C8E272-7E70-4118-8733-DD4F57B3B11D,,
44,City Council,12/4/2015,,11:45 AM,"City Hall, 2263 Santa Clara Avenue, Conference Room 391, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=446747&GUID=51A939E4-A388-4D6E-8062-C45999927C82,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=446747&GUID=51A939E4-A388-4D6E-8062-C45999927C82&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=446747&GUID=51A939E4-A388-4D6E-8062-C45999927C82,https://alameda.legistar.com/View.ashx?M=M&ID=446747&GUID=51A939E4-A388-4D6E-8062-C45999927C82,https://alameda.legistar.com/#
45,Social Service Human Relations Board,12/3/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the fourth Thursday of the month at 7:00 p.m.SPECIAL MEETING",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=361954&GUID=AEE4990E-2133-4591-8DB1-BAB85A6D0330,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=361954&GUID=AEE4990E-2133-4591-8DB1-BAB85A6D0330&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=361954&GUID=AEE4990E-2133-4591-8DB1-BAB85A6D0330,https://alameda.legistar.com/View.ashx?M=M&ID=361954&GUID=AEE4990E-2133-4591-8DB1-BAB85A6D0330,
46,Historical Advisory Board,12/3/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the first Thursday of the month at 7:00 p.m.THIS MEETING HAS BEEN CANCELLED",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=446439&GUID=12C11AA3-4147-443A-9155-E94F31049329,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=446439&GUID=12C11AA3-4147-443A-9155-E94F31049329&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=446439&GUID=12C11AA3-4147-443A-9155-E94F31049329,,
47,City Council,12/1/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=362114&GUID=9EC48A7A-E25A-45E2-88E4-7FC424E44EF5,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=362114&GUID=9EC48A7A-E25A-45E2-88E4-7FC424E44EF5&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=362114&GUID=9EC48A7A-E25A-45E2-88E4-7FC424E44EF5,https://alameda.legistar.com/View.ashx?M=M&ID=362114&GUID=9EC48A7A-E25A-45E2-88E4-7FC424E44EF5,https://alameda.legistar.com/#
48,Zoning Administrator Hearing,12/1/2015,,3:00 PM,"City Hall, 2263 Santa Clara Avenue, Conference Room 360, 3rd Floor, Alameda, CA 94501
Meetings held as needed on Tuesdays at 3:00 p.m.",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22841&GUID=2920FB8D-E0CC-4330-976F-BE3226841F98,,https://alameda.legistar.com/View.ashx?M=IC&ID=446381&GUID=B23E18F2-E8D9-4A68-BF8F-AD8F2F446EDC,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=446381&GUID=B23E18F2-E8D9-4A68-BF8F-AD8F2F446EDC&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=446381&GUID=B23E18F2-E8D9-4A68-BF8F-AD8F2F446EDC,,
49,Planning Board,11/23/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second and fourth Mondays of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=365561&GUID=778E8828-8E24-473F-8126-892B13EFA915,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=365561&GUID=778E8828-8E24-473F-8126-892B13EFA915&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=365561&GUID=778E8828-8E24-473F-8126-892B13EFA915,https://alameda.legistar.com/View.ashx?M=M&ID=365561&GUID=778E8828-8E24-473F-8126-892B13EFA915,https://alameda.legistar.com/#
50,Transportation Commission,11/18/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the fourth Wednesday every other month on the odd numbered months at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22851&GUID=D59DF786-2980-4EFB-AFF0-5E6AFB83AB81,,https://alameda.legistar.com/View.ashx?M=IC&ID=373494&GUID=2D29E991-3F90-43C6-8179-C7339C825439,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=373494&GUID=2D29E991-3F90-43C6-8179-C7339C825439&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=373494&GUID=2D29E991-3F90-43C6-8179-C7339C825439,https://alameda.legistar.com/View.ashx?M=M&ID=373494&GUID=2D29E991-3F90-43C6-8179-C7339C825439,https://alameda.legistar.com/#
51,Library Board,11/18/2015,,6:00 PM,"Alameda Main Library, 1550 Oak Street, Conference Room 224, Second Floor, Alameda CA 94501
Meetings held on the second Wednesday every other month at 6:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22846&GUID=38C707A7-E1CF-40AD-9C35-178D022EA0D5,,https://alameda.legistar.com/View.ashx?M=IC&ID=444521&GUID=13CF5EF7-F581-465A-A739-B66BF8A47748,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=444521&GUID=13CF5EF7-F581-465A-A739-B66BF8A47748&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=444521&GUID=13CF5EF7-F581-465A-A739-B66BF8A47748,https://alameda.legistar.com/View.ashx?M=M&ID=444521&GUID=13CF5EF7-F581-465A-A739-B66BF8A47748,https://alameda.legistar.com/#
52,City Council,11/17/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=362113&GUID=D42B93D6-D9BA-49B3-9C49-1BDD1DE7212A,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=362113&GUID=D42B93D6-D9BA-49B3-9C49-1BDD1DE7212A&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=362113&GUID=D42B93D6-D9BA-49B3-9C49-1BDD1DE7212A,https://alameda.legistar.com/View.ashx?M=M&ID=362113&GUID=D42B93D6-D9BA-49B3-9C49-1BDD1DE7212A,https://alameda.legistar.com/#
53,Public Utilities Board,11/16/2015,,7:00 PM,"For more information on the Board, please visit: www.alamedamp.com/about-us/public-utilities-board",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22809&GUID=7257E5A5-C130-4B9A-94CF-FA61FDBCAFDA,,https://alameda.legistar.com/View.ashx?M=IC&ID=353221&GUID=CDD770DA-705C-475C-9D0C-975B2B1A97B4,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=353221&GUID=CDD770DA-705C-475C-9D0C-975B2B1A97B4&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=353221&GUID=CDD770DA-705C-475C-9D0C-975B2B1A97B4,,https://alameda.legistar.com/#
54,Recreation and Park Commission,11/12/2015,,7:00 PM,CANCELED,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=365538&GUID=0C806829-1043-4C41-85D4-D688CCB5EF0C,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=365538&GUID=0C806829-1043-4C41-85D4-D688CCB5EF0C&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=365538&GUID=0C806829-1043-4C41-85D4-D688CCB5EF0C,,
55,Golf Commission,11/10/2015,,6:30 PM,CANCELED,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=413766&GUID=CECD447B-5A64-472B-A19A-86E8F4CFF9BC,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=413766&GUID=CECD447B-5A64-472B-A19A-86E8F4CFF9BC&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=413766&GUID=CECD447B-5A64-472B-A19A-86E8F4CFF9BC,,
56,Alameda Unified School District Board of Education,11/10/2015,,6:15 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=418964&GUID=93DAAB31-D6F5-4E2F-B07A-FBC22204D912,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=418964&GUID=93DAAB31-D6F5-4E2F-B07A-FBC22204D912&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=418964&GUID=93DAAB31-D6F5-4E2F-B07A-FBC22204D912,,
57,Recreation and Park Commission,11/10/2015,,3:00 PM,"Chuck Corica Golf Course, 1 Clubhouse Memorial Drive, Alameda, CA  94502",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=441535&GUID=20E8D6EC-0A9C-4B47-8178-7883783FCA36,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=441535&GUID=20E8D6EC-0A9C-4B47-8178-7883783FCA36&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=441535&GUID=20E8D6EC-0A9C-4B47-8178-7883783FCA36,,
58,Golf Commission,11/10/2015,,3:00 PM,"Chuck Corica Golf Course, 1 Clubhouse Memorial Drive, Alameda, CA 94502",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=441691&GUID=5DE9A622-6F2D-4752-B2B1-8457EE6C4C79,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=441691&GUID=5DE9A622-6F2D-4752-B2B1-8457EE6C4C79&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=441691&GUID=5DE9A622-6F2D-4752-B2B1-8457EE6C4C79,,
59,City Council,11/10/2015,,3:00 PM,"Chuck Corica Golf Course, 1 Clubhouse Memorial Drive, Alameda, CA  94502",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=442311&GUID=1F796478-EB36-45BD-AB14-FFF9A4962B3E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=442311&GUID=1F796478-EB36-45BD-AB14-FFF9A4962B3E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=442311&GUID=1F796478-EB36-45BD-AB14-FFF9A4962B3E,https://alameda.legistar.com/View.ashx?M=M&ID=442311&GUID=1F796478-EB36-45BD-AB14-FFF9A4962B3E,
60,Planning Board,11/9/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second and fourth Mondays of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=365560&GUID=C06DF582-EB12-4C49-BBAC-915C8334D214,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=365560&GUID=C06DF582-EB12-4C49-BBAC-915C8334D214&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=365560&GUID=C06DF582-EB12-4C49-BBAC-915C8334D214,https://alameda.legistar.com/View.ashx?M=M&ID=365560&GUID=C06DF582-EB12-4C49-BBAC-915C8334D214,https://alameda.legistar.com/#
61,City Council,11/9/2015,,11:00 AM,"Main Library, 1550 Oak Street, Conference Room 224, 2nd Floor, Alameda, CA",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=442294&GUID=047E0E14-F738-4614-AA07-E55E4AF3CB3E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=442294&GUID=047E0E14-F738-4614-AA07-E55E4AF3CB3E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=442294&GUID=047E0E14-F738-4614-AA07-E55E4AF3CB3E,https://alameda.legistar.com/View.ashx?M=M&ID=442294&GUID=047E0E14-F738-4614-AA07-E55E4AF3CB3E,https://alameda.legistar.com/#
62,Historical Advisory Board,11/5/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the first Thursday of the month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=442310&GUID=A64F1E00-64D7-40DC-84CE-E4D3F3C0D859,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=442310&GUID=A64F1E00-64D7-40DC-84CE-E4D3F3C0D859&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=442310&GUID=A64F1E00-64D7-40DC-84CE-E4D3F3C0D859,https://alameda.legistar.com/View.ashx?M=M&ID=442310&GUID=A64F1E00-64D7-40DC-84CE-E4D3F3C0D859,https://alameda.legistar.com/#
63,City Council,11/4/2015,,6:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=441692&GUID=C706044C-CC49-40DF-ADDC-76154B7FFAC5,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=441692&GUID=C706044C-CC49-40DF-ADDC-76154B7FFAC5&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=441692&GUID=C706044C-CC49-40DF-ADDC-76154B7FFAC5,https://alameda.legistar.com/View.ashx?M=M&ID=441692&GUID=C706044C-CC49-40DF-ADDC-76154B7FFAC5,https://alameda.legistar.com/#
64,City Council,11/3/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=362112&GUID=9878CDD9-5E7C-4109-B934-ABC27A0027B7,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=362112&GUID=9878CDD9-5E7C-4109-B934-ABC27A0027B7&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=362112&GUID=9878CDD9-5E7C-4109-B934-ABC27A0027B7,https://alameda.legistar.com/View.ashx?M=M&ID=362112&GUID=9878CDD9-5E7C-4109-B934-ABC27A0027B7,https://alameda.legistar.com/#
65,Social Service Human Relations Board,10/29/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the fourth Thursday of the month at 7:00 p.m.SPECIAL MEETING",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=441308&GUID=C324034C-B474-4B5E-8E6D-8030E6D151AB,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=441308&GUID=C324034C-B474-4B5E-8E6D-8030E6D151AB&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=441308&GUID=C324034C-B474-4B5E-8E6D-8030E6D151AB,https://alameda.legistar.com/View.ashx?M=M&ID=441308&GUID=C324034C-B474-4B5E-8E6D-8030E6D151AB,https://alameda.legistar.com/#
